#{"t_start": 1775959733.6788962, "env_id": "None"}
r,l,t
-10506.09992,100,161.374253
-7992.208545,84,161.391206
-7107.496087,82,161.406774
-7510.855199,97,161.425415
-7886.387602,94,161.443749
-9259.211733,97,161.46253
-8315.303525,86,161.479746
-7100.597273,95,161.498466
-7371.166176,87,161.515022
-9138.408115,106,161.535206
-7921.692033,94,161.553231
-8669.24668,100,161.571889
-8558.470769,100,161.5915
-7200.489028,88,161.608475
-10645.240762,113,161.630243
-10639.521307,97,161.648822
-9968.997747,104,161.668405
-7723.487239,96,161.686539
-7418.690133,88,161.704376
-7281.644999,92,161.721894
-9213.768029,100,161.740899
-6677.222376,89,161.757642
-9334.576335,108,161.777867
-8100.644318,91,161.794754
-7945.632285,103,161.81597
-6277.624886,82,161.831668
-7601.965304,92,161.848906
-9522.103465,111,162.306462
-7126.327548,94,162.325994
-7059.222172,88,162.342909
-5705.274744,84,162.358904
-8826.792923,109,162.380227
-8853.048997,99,162.399266
-7751.989426,90,162.416293
-9911.940764,109,162.43797
-9750.216125,101,162.457647
-8810.964982,102,162.477535
-8587.02743,96,162.496472
-7550.543789,92,162.513894
-6611.46324,91,162.531833
-9388.144813,108,162.552867
-8429.685949,106,162.573493
-8605.457803,95,162.591707
-6803.087714,90,162.608833
-8493.105855,88,162.625819
-8674.709484,100,162.645928
-8736.317107,99,162.664882
-7685.853459,93,162.682841
-8580.417059,99,162.701828
-7796.428471,98,162.720397
-8306.179598,101,162.739724
-6436.738565,79,162.755872
-9995.479184,115,162.777918
-9238.630171,100,162.797181
-9344.928386,98,162.816253
-8815.093966,103,162.836021
-7263.549608,83,162.852999
-7448.729122,89,162.870307
-8747.997868,98,162.889072
-9794.652694,109,162.909919
-7956.817692,97,162.928691
-7743.35628,95,162.946993
-7950.920569,97,162.966773
-6222.324833,79,162.982243
-7869.076535,98,163.001455
-10538.948626,113,163.023581
-8251.905651,93,163.041818
-7818.469592,90,163.060498
-8978.063954,106,163.081945
-9135.052667,101,163.101459
-8223.067251,96,163.54665
-8581.239273,100,163.565674
-7901.348168,94,163.583485
-7730.839436,94,163.602508
-9182.046451,100,163.621426
-8637.027495,102,163.640708
-7128.151894,86,163.657392
-9418.102114,112,163.678562
-8732.752648,106,163.700006
-7240.107336,87,163.717633
-8649.109187,105,163.738004
-6768.418976,88,163.75499
-7792.799159,94,163.772965
-8725.374789,94,163.790816
-7986.939211,92,163.810941
-7242.793762,99,163.830349
-9404.471989,98,163.84904
-7602.942313,101,163.868253
-7414.396791,87,163.884805
-9938.435675,97,163.90423
-8288.979719,101,163.924363
-8222.815589,101,163.94357
-10643.108839,112,163.964776
-7310.627995,101,163.983974
-6519.412467,82,163.999559
-9223.607057,88,164.017369
-7535.939279,92,164.03507
-6493.363197,90,164.052146
-8363.95047,102,164.07155
-8487.121912,101,164.091179
-8269.180435,103,164.111195
-7982.420537,96,164.131339
-9567.6384,101,164.150938
-7720.981907,77,164.165665
-8746.719364,88,164.1823
-7765.132112,88,164.199111
-8586.888366,96,164.217438
-7594.173987,90,164.236128
-7852.517757,92,164.254328
-8247.700987,94,164.272485
-9524.546459,88,164.289238
-7887.599782,101,164.308471
-8737.094466,101,164.789372
-8015.543674,109,164.811198
-7055.191484,92,164.828688
-7536.470001,95,164.846979
-8793.498391,94,164.866342
-9958.608509,107,164.886884
-8115.276016,97,164.905543
-8784.758188,103,164.925124
-9822.686336,102,164.944427
-9782.250012,105,164.965353
-6454.543881,88,164.982276
-11419.109364,116,165.004183
-9891.440575,103,165.02379
-10032.182887,109,165.044693
-7179.411086,86,165.061282
-8084.123855,102,165.082293
-7069.397119,84,165.098662
-10897.991239,119,165.121264
-8541.016619,104,165.141334
-8236.888724,102,165.160913
-6734.642212,78,165.176934
-7497.034267,84,165.193139
-7936.993059,101,165.212596
-10065.60375,112,165.234634
-7081.450768,92,165.253016
-9822.939382,110,165.275121
-7445.027809,97,165.294117
-7347.69736,92,165.31178
-10286.859928,110,165.333048
-7815.146116,96,165.351609
-8995.008365,100,165.370852
-7451.115956,87,165.388613
-10063.983457,112,165.410289
-9434.571297,98,165.429104
-8127.001163,90,165.446374
-7734.631248,96,165.464763
-7388.099152,98,165.483531
-8259.94798,96,165.503007
-9092.679962,102,165.52237
-7559.853738,95,165.540572
-6954.185326,88,165.557382
-9137.210911,99,165.576052
-8426.026626,96,166.019155
-7251.446612,86,166.036361
-7821.586213,89,166.053543
-7066.662806,91,166.071096
-8679.493328,105,166.091369
-7038.640848,90,166.108454
-8743.353036,97,166.127518
-8067.766205,93,166.145694
-7870.119212,98,166.164015
-9901.51802,110,166.184578
-8364.647017,92,166.201657
-7680.082383,101,166.220397
-9303.337113,102,166.24108
-7230.048312,89,166.258941
-7635.116168,91,166.276451
-6670.278163,90,166.293684
-9367.602316,112,166.314698
-6124.164719,85,166.331944
-8216.188911,100,166.352072
-8458.559941,102,166.372153
-8603.00523,98,166.391443
-10734.539794,104,166.411543
-6892.299489,86,166.427736
-7633.471105,96,166.447408
-7921.197548,101,166.466706
-9190.273851,102,166.48608
-7407.16591,96,166.504134
-10275.082926,112,166.525152
-7292.622383,92,166.543212
-6264.118174,81,166.559123
-7081.735024,85,166.575192
-7354.705908,88,166.591987
-6853.320639,93,166.609758
-7671.700225,99,166.628664
-7606.861209,87,166.646051
-8105.183849,95,166.664528
-8385.751703,106,166.684572
-8791.75285,96,166.702636
-7774.751757,97,166.72099
-7363.618801,97,166.73914
-8474.528044,98,166.758733
-9570.349744,110,166.779554
-8797.930715,102,167.219284
-7741.434927,102,167.239317
-7856.58951,92,167.257399
-6900.348174,91,167.275412
-9600.532241,104,167.295693
-7661.53087,90,167.312963
-7995.964871,94,167.330639
-8402.89431,97,167.349073
-8731.978507,99,167.367923
-9810.759301,102,167.388153
-10313.762943,114,167.409957
-6870.922084,82,167.425548
-9030.806731,98,167.444518
-7874.599278,94,167.462687
-8703.791545,93,167.480773
-6831.954038,83,167.498284
-8843.845847,98,167.517417
-9565.594308,101,167.53708
-9519.510687,104,167.556604
-7968.041417,88,167.573493
-7949.051569,95,167.592263
-9530.75775,105,167.61237
-6706.70528,85,167.628322
-7545.939449,90,167.645534
-9061.454645,105,167.665355
-9090.755803,106,167.685698
-8105.917127,92,167.704458
-7738.176451,93,167.722489
-8303.72775,95,167.740704
-8846.85488,102,167.760217
-6721.764327,90,167.777277
-8605.480956,96,167.795393
-8156.781586,103,167.817222
-8000.781507,94,167.835228
-7453.125706,99,167.853941
-7664.227466,94,167.871669
-7325.589598,96,167.889747
-8066.473875,94,167.908468
-7727.028535,97,167.927004
-9319.379628,105,167.947183
-7623.137316,93,167.965146
-9813.872662,101,167.984632
-6995.467246,91,168.002105
-9437.443217,99,168.444649
-8800.523763,99,168.464275
-7542.96244,89,168.481541
-6971.258766,86,168.498027
-7005.696265,95,168.516413
-7021.508937,93,168.534164
-7118.220119,86,168.551279
-6807.722809,69,168.564766
-8036.953449,99,168.583855
-9331.453498,110,168.605548
-11249.006296,117,168.628257
-8200.013306,98,168.647387
-8194.542549,99,168.667822
-9067.950028,111,168.689542
-6656.7709,86,168.706239
-7292.174501,92,168.724246
-7749.445536,98,168.743349
-7649.995316,95,168.762419
-7613.95284,92,168.780102
-8944.719343,102,168.800759
-7747.695859,96,168.819498
-9978.389797,110,168.840727
-7767.528965,98,168.85935
-7552.173834,92,168.877967
-8633.261107,101,168.897475
-6724.029739,89,168.914468
-5459.810916,70,168.927748
-7436.236685,92,168.945217
-7645.840408,94,168.963064
-8613.401078,105,168.98439
-6483.757407,85,169.000608
-7442.244277,89,169.017345
-7287.818655,93,169.035082
-10690.924475,117,169.057542
-7255.653978,101,169.077929
-9512.641342,113,169.100308
-6985.683236,90,169.117578
-6825.922787,82,169.133329
-7959.81982,101,169.152203
-7635.739766,97,169.17047
-8157.006282,92,169.188966
-8619.717647,108,169.209681
-8126.465206,102,169.651623
-7352.319674,88,169.668871
-8551.650687,101,169.688175
-9831.397954,112,169.711122
-7625.242682,84,169.728167
-9433.632738,104,169.748693
-7248.79012,86,169.765704
-7208.71839,92,169.783396
-8563.128863,94,169.801844
-8747.167536,99,169.822471
-8609.167819,98,169.841836
-7590.896791,90,169.859457
-8970.729094,100,169.87886
-8754.402407,108,169.899682
-8074.350234,88,169.91673
-8773.838693,101,169.93757
-7557.355236,93,169.955668
-12407.190074,128,169.980646
-7740.631644,89,169.997873
-7408.428662,93,170.015554
-8898.419292,98,170.035677
-8031.26982,90,170.053053
-7729.538178,99,170.072249
-8513.781573,91,170.089956
-10205.210637,101,170.10936
-6606.695281,91,170.12646
-6048.257548,77,170.142311
-7201.987581,88,170.159399
-7211.014621,92,170.176952
-7782.15121,94,170.194788
-7002.593591,88,170.211278
-7946.762782,93,170.228687
-8724.292614,105,170.250609
-8742.469967,97,170.268963
-6927.380542,88,170.285814
-8686.5743,109,170.306888
-7685.489389,95,170.325076
-8799.44951,102,170.34542
-7402.806849,92,170.363544
-11030.715719,116,170.385806
-8385.945912,98,170.404678
-7702.614312,106,170.425002
-9703.954846,95,170.443133
-8984.492127,101,170.919707
-6336.654977,89,170.937268
-9876.082511,106,170.957837
-9484.681869,98,170.977686
-7534.339525,96,170.996685
-10191.935566,117,171.019068
-8231.729344,98,171.037767
-6891.760057,86,171.054167
-8005.351677,97,171.07309
-7917.283315,92,171.091867
-9284.710672,98,171.111306
-7788.494629,90,171.129007
-9132.994077,109,171.150162
-8471.581776,91,171.167723
-5617.304643,73,171.181703
-8269.721253,92,171.200499
-9243.096499,100,171.219495
-8160.5287,93,171.236854
-8390.773973,93,171.255026
-9790.309958,114,171.276977
-7877.601095,96,171.296015
-7790.524703,99,171.315382
-8786.814524,102,171.335011
-9118.040951,102,171.354856
-7952.169723,89,171.371998
-8088.542127,102,171.391418
-9664.504678,104,171.412519
-8381.915638,101,171.431865
-6613.202629,79,171.446899
-7411.303597,100,171.466005
-6316.857423,82,171.481686
-8963.637351,99,171.500408
-7108.121463,89,171.518281
-6718.425808,85,171.534733
-8330.88472,94,171.552646
-8368.264679,97,171.570839
-8365.58702,102,171.590143
-7123.271583,93,171.608626
-7195.595641,89,171.625859
-7951.777844,97,171.644522
-8382.314487,97,171.662979
-8370.385799,101,171.682342
-7006.452485,84,171.700139
-7440.959611,97,172.213887
-8395.328196,96,172.233705
-6845.991872,80,172.256692
-6915.818261,92,172.274959
-12577.624472,123,172.299363
-7684.407548,96,172.323807
-6694.717559,77,172.338923
-8098.52279,91,172.357884
-7221.941467,90,172.375681
-9362.114746,102,172.40254
-8123.916774,97,172.42131
-7841.877805,98,172.440494
-6938.245297,87,172.45848
-8634.507634,102,172.483184
-7804.355778,96,172.501978
-9209.542745,105,172.522403
-9482.593164,113,172.544088
-9480.505543,108,172.566262
-7160.696374,84,172.583062
-7175.184278,97,172.610575
-9881.277282,111,172.633969
-7938.124678,98,172.652708
-8834.650434,113,172.683296
-8026.195055,97,172.703109
-12663.124901,134,172.731131
-7444.041479,88,172.74909
-8726.974634,109,172.771917
-8164.056891,93,172.791011
-9766.231074,112,172.815421
-7698.946041,102,172.835066
-9503.768215,97,172.853644
-7949.445681,95,172.872801
-7831.291782,87,172.889924
-7644.043476,96,172.908068
-9657.909402,109,172.928563
-6789.316936,92,172.945942
-10310.763267,106,172.966214
-8777.242001,104,172.987143
-8225.812482,100,173.006281
-9555.597571,115,173.027893
-8118.754975,97,173.046475
-7973.076684,108,173.497717
-7730.485838,93,173.517082
-7284.202017,98,173.536215
-6758.762388,86,173.552565
-9286.356338,109,173.573065
-8088.654594,97,173.591206
-9730.216045,117,173.613766
-7204.64028,89,173.631218
-7694.611206,93,173.649076
-9244.530319,95,173.667199
-7926.524471,95,173.68551
-8041.386482,90,173.702882
-9088.953483,109,173.725146
-8069.606649,100,173.744944
-6884.841968,89,173.761983
-8250.83643,91,173.779466
-7181.006362,97,173.798445
-7004.130837,94,173.816271
-7509.040681,98,173.836092
-8351.383434,92,173.853781
-8179.457386,87,173.870349
-9899.419697,103,173.889914
-7591.482018,95,173.907902
-7163.760959,93,173.925593
-8687.186367,101,173.945512
-6664.105376,87,173.962249
-7340.716372,95,173.980074
-8860.705937,99,173.999677
-11512.733877,113,174.021057
-9017.469687,110,174.04317
-9174.783076,102,174.069327
-7930.3631,90,174.087413
-9357.569624,104,174.109363
-7051.008885,85,174.126229
-7584.168413,97,174.145937
-8505.824007,100,174.16612
-7637.125418,96,174.184858
-8255.596875,103,174.215756
-8584.185819,104,174.23628
-8745.864327,110,174.262789
-7417.25046,89,174.28023
-10633.032778,120,174.303085
-7682.777972,97,174.743783
-9693.285171,119,174.7691
-9514.777641,106,174.790783
-8968.25884,109,174.812487
-7676.614446,101,174.832064
-6765.869521,85,174.848351
-7617.280474,90,174.865486
-7292.53902,89,174.883406
-8306.61154,106,174.903772
-8680.395431,104,174.923363
-8328.51867,93,174.941006
-8508.209752,102,174.96061
-6992.59453,87,174.97735
-9140.882746,108,174.999012
-9031.716956,109,175.01989
-7830.950363,98,175.038716
-6289.616085,84,175.055796
-8989.769832,103,175.076355
-7740.079974,99,175.099416
-10119.929128,110,175.121704
-7848.715583,102,175.141812
-8300.149287,102,175.162169
-7706.732943,97,175.180808
-6924.018418,86,175.198015
-7374.785259,96,175.216974
-8952.076629,100,175.235948
-10618.162208,122,175.259865
-7084.806481,92,175.277496
-8291.126403,98,175.296955
-8104.241184,96,175.315426
-9101.612856,102,175.335023
-7162.358135,96,175.353843
-8562.038167,95,175.372384
-7934.968204,105,175.392634
-7515.25274,88,175.410419
-10592.199249,116,175.432839
-8758.975915,106,175.453375
-7698.816722,90,175.470399
-9023.625874,106,175.490651
-7209.877891,89,175.508446
-8717.617523,98,175.527567
-9230.009085,102,175.962742
-7243.904758,98,175.981658
-9254.654896,113,176.003517
-7860.969228,93,176.021756
-7826.401476,91,176.040551
-8148.707914,100,176.060304
-8880.694068,97,176.079363
-7192.976422,95,176.097588
-6828.083138,91,176.114951
-7465.441127,98,176.133194
-8884.028936,110,176.155171
-7547.847907,92,176.173161
-8521.401438,101,176.192365
-8134.356181,104,176.211899
-9041.447224,105,176.23164
-7414.140966,96,176.251658
-8931.48309,101,176.272425
-8932.873706,104,176.292645
-6803.961843,90,176.309814
-9399.749258,111,176.331173
-8705.343225,106,176.351279
-9560.127494,105,176.372747
-9981.537961,103,176.392496
-8499.905224,108,176.413091
-7339.413443,94,176.431036
-6286.987434,87,176.448027
-8004.242992,92,176.466995
-7135.47369,92,176.484859
-7800.210912,92,176.502655
-7461.766315,96,176.520857
-9476.677049,105,176.540719
-7749.954942,104,176.560359
-8524.474328,103,176.581397
-7449.434051,88,176.598425
-6858.342827,85,176.614786
-7841.41903,89,176.631814
-8218.217131,96,176.650193
-9083.271107,106,176.671197
-6498.088177,84,176.687343
-7241.877623,101,176.70647
-6712.470119,91,176.723652
-8695.354456,96,177.168218
-8855.377273,95,177.186716
-7239.175702,87,177.204682
-9045.730026,105,177.225021
-8400.244503,99,177.244089
-7467.99874,98,177.263044
-7571.738626,92,177.280473
-7254.153195,97,177.299038
-8854.888034,101,177.319432
-8242.659224,94,177.337399
-8185.49681,99,177.356276
-6731.782577,85,177.372877
-8866.288802,100,177.392063
-8416.264688,96,177.41111
-8691.011561,96,177.429824
-8336.103148,101,177.448906
-7560.382554,93,177.466597
-6761.78007,88,177.483479
-9751.169743,108,177.504065
-8126.400177,97,177.52337
-8129.557127,103,177.543041
-6553.848906,94,177.561286
-8605.228556,99,177.580608
-8868.197733,108,177.601544
-9157.015392,104,177.622439
-8511.217502,92,177.640393
-8385.91841,107,177.660683
-9039.954975,106,177.680833
-9418.042768,103,177.700346
-7102.515118,88,177.716817
-6813.048775,93,177.735525
-6730.391543,92,177.753137
-9940.650237,117,177.775331
-7625.068509,100,177.794283
-9018.30496,108,177.815114
-7856.291889,95,177.833775
-9035.299698,95,177.852571
-7098.731866,98,177.871428
-5660.554765,81,177.886902
-8657.659195,105,177.906936
-8440.102843,94,177.924638
-8311.661592,96,177.943753
-7925.774995,91,178.386685
-7981.784301,100,178.406288
-7421.136825,88,178.42319
-9665.2314,106,178.443446
-7855.645973,102,178.463786
-9816.960122,104,178.48399
-9647.865634,106,178.504171
-7857.671764,89,178.521128
-8017.607414,99,178.539969
-8240.48547,102,178.559442
-8577.250495,101,178.580041
-9168.124486,101,178.599153
-11110.359887,101,178.618151
-8231.828303,97,178.636376
-8013.841215,105,178.656188
-8469.753627,103,178.676939
-6624.073152,86,178.693836
-6402.620405,88,178.710891
-7516.934772,98,178.730096
-6983.686921,96,178.74911
-8923.136755,101,178.768528
-8672.988151,107,178.789718
-8412.273744,105,178.810224
