#{"t_start": 1775967785.2824872, "env_id": "None"}
r,l,t
-43.612874,51,201.521938
-43.803806,82,201.53633
-116.758586,129,201.559044
-48.10174,33,201.565222
-70.231703,94,201.581323
-97.112499,70,201.594943
-56.15144,44,201.6029
-90.20686,137,201.625995
-59.16956,96,201.643501
-79.59971,108,201.662168
-45.302935,92,201.677748
-156.400666,153,201.70328
-86.06263,98,201.719885
-56.004427,75,201.732603
-131.320697,104,201.751122
-33.702828,68,201.76264
-43.370316,61,201.773007
-74.974161,114,201.791927
-70.909979,54,201.80092
-121.09784,84,201.815017
-35.771926,95,201.831214
-42.279779,52,201.840127
-129.237391,127,201.863123
-46.812838,42,201.870277
-39.966888,47,201.878147
-58.139825,81,201.891565
-68.826689,64,201.902106
-74.638401,94,201.917995
-128.736901,136,201.940988
-39.422691,45,201.948528
-94.095918,136,201.972465
-77.724874,126,201.993382
-48.600391,80,202.006579
-61.32266,109,202.025001
-32.760589,50,202.033577
-56.290625,118,202.330056
-36.093621,57,202.339615
-82.542685,103,202.358011
-31.28043,47,202.366373
-96.860216,125,202.389484
-39.157304,45,202.397536
-67.947525,67,202.40906
-22.567611,43,202.416519
-140.639432,158,202.443048
-103.871214,114,202.462525
-34.074219,48,202.471036
-36.215029,58,202.481539
-86.165047,157,202.508371
-52.229197,83,202.522994
-64.421464,61,202.533307
-54.487196,115,202.553087
-44.307354,68,202.565273
-125.398451,83,202.580413
-30.110981,48,202.590197
-27.080404,61,202.602019
-50.017838,52,202.610753
-38.059131,53,202.619902
-106.512766,118,202.640243
-41.464724,64,202.651204
-111.835806,147,202.675636
-63.286983,75,202.688333
-29.634235,25,202.693366
-54.212258,51,202.702693
-45.748104,56,202.712185
-40.208172,56,202.721463
-70.858181,106,202.738783
-56.343073,76,202.751323
-42.903655,56,202.760548
-63.162093,77,202.773416
-37.921911,92,202.788652
-77.81116,89,202.80472
-78.965518,123,202.825852
-26.222819,41,202.832842
-45.325351,124,202.85356
-44.896585,62,202.864024
-78.99224,75,202.876544
-79.693071,85,202.890703
-28.227356,53,202.900453
-51.02193,94,202.916572
-46.404214,99,202.932923
-71.2919,103,202.950026
-70.182965,106,202.967837
-88.601125,94,202.983624
-95.766844,104,203.00097
-54.400973,44,203.009581
-59.312214,93,203.304764
-49.884417,55,203.314418
-26.368166,28,203.320058
-64.584973,104,203.337987
-67.548883,88,203.352801
-67.222442,80,203.366165
-38.59623,37,203.372264
-48.068507,57,203.381884
-90.935378,140,203.405001
-51.584433,70,203.416602
-29.867755,49,203.424668
-85.829545,98,203.442159
-34.344651,35,203.448322
-69.528167,101,203.465492
-103.048538,134,203.488063
-39.32604,57,203.497739
-48.72025,44,203.505189
-74.103878,75,203.517722
-29.804621,52,203.526516
-88.473559,117,203.54777
-67.338865,68,203.559797
-55.219217,45,203.567577
-98.969634,125,203.589937
-41.154526,40,203.59707
-113.293374,154,203.622829
-30.664148,77,203.635797
-76.570353,77,203.650014
-73.892949,100,203.666601
-26.198413,43,203.67377
-114.486772,100,203.690351
-115.362606,99,203.706988
-74.586591,106,203.724613
-107.308803,121,203.745878
-36.943456,57,203.755888
-30.148387,60,203.766135
-36.62753,55,203.775249
-26.22408,31,203.780406
-110.013239,117,203.799672
-49.200203,67,203.810886
-74.601577,94,203.826518
-87.713888,133,203.849339
-81.899806,110,203.867934
-51.835465,96,203.884106
-62.815412,55,203.893437
-34.090416,59,203.903322
-119.913621,101,203.920193
-51.771311,59,203.930091
-88.523937,122,203.950404
-64.341476,66,203.962637
-34.756603,58,203.972318
-27.695202,41,203.979199
-52.564507,60,203.989034
-50.175371,93,204.277829
-42.668271,40,204.285146
-91.8962,94,204.301282
-23.760478,64,204.312266
-87.669591,102,204.330105
-43.232731,76,204.343004
-35.587137,41,204.349776
-63.007894,120,204.369782
-54.800352,71,204.382998
-39.509409,67,204.394247
-68.437448,92,204.409901
-27.28458,61,204.42027
-32.291002,51,204.428949
-74.11053,119,204.448441
-77.802713,152,204.473357
-46.047875,59,204.484102
-86.134269,76,204.497372
-52.279867,46,204.505249
-68.902161,93,204.520741
-53.96669,90,204.535817
-45.934368,67,204.547324
-50.297217,59,204.557482
-53.419863,47,204.565902
-32.234223,43,204.573233
-124.99058,131,204.59865
-75.561883,85,204.613656
-49.166166,59,204.623773
-58.894649,72,204.636179
-39.035519,46,204.643968
-22.791575,68,204.655682
-125.257034,119,204.67589
-113.615667,153,204.702553
-50.9999,63,204.713425
-37.255876,43,204.720632
-60.46862,93,204.736395
-52.253147,43,204.743806
-44.0198,91,204.759235
-75.809616,104,204.776525
-71.632709,60,204.78651
-93.903324,139,204.810549
-59.397871,73,204.82299
-58.5125,60,204.833048
-40.177876,73,204.845033
-152.987552,146,204.869328
-46.129979,62,204.879877
-45.543329,59,204.889886
-93.972047,68,204.902516
-107.543415,106,204.920511
-33.446262,42,204.92757
-83.795637,75,204.939908
-103.054651,82,204.953334
-38.023593,72,204.965273
-75.924293,117,205.253787
-27.644522,38,205.260203
-49.902611,69,205.271749
-40.584272,84,205.285764
-68.034167,85,205.300007
-88.291196,99,205.317378
-52.529116,57,205.327292
-44.295237,48,205.335677
-32.654515,48,205.343716
-64.541453,92,205.358771
-31.580512,59,205.368339
-48.543324,63,205.37862
-33.895727,49,205.386654
-81.964049,109,205.404656
-42.065439,46,205.412407
-113.015778,132,205.436482
-55.794485,79,205.44986
-43.494322,52,205.458701
-138.678936,131,205.480665
-70.537971,69,205.492111
-56.883591,76,205.505135
-57.0292,93,205.521032
-35.079013,62,205.532307
-61.293017,118,205.552579
-105.977671,113,205.572402
-40.964517,77,205.586586
-66.166011,80,205.60077
-81.313615,99,205.61771
-107.8642,93,205.634708
-72.521859,62,205.645602
-42.98333,47,205.654023
-30.085276,46,205.661797
-84.569453,94,205.677459
-43.888299,62,205.68777
-41.518128,61,205.697924
-57.733809,92,205.713471
-118.165214,122,205.734077
-64.164001,118,205.755027
-62.177419,103,205.77256
-44.466327,95,205.788762
-28.175491,61,205.799112
-24.553052,27,205.803667
-55.771913,72,205.815886
-50.508911,99,205.832348
-25.580372,52,205.840933
-73.054842,76,205.85482
-72.496499,80,205.868308
-52.023491,55,205.877439
-54.014234,59,205.887546
-77.405851,70,205.899441
-27.615114,37,205.90579
-50.204564,116,205.925499
-28.890482,48,205.933744
-46.503853,56,206.212172
-43.647032,41,206.219246
-73.757904,93,206.234916
-55.873427,95,206.250662
-147.352538,132,206.273375
-34.903713,58,206.283705
-63.082194,60,206.293899
-40.380631,70,206.305722
-67.851809,79,206.318962
-45.516616,53,206.327773
-56.120303,79,206.340977
-41.520266,74,206.353787
-64.472496,77,206.366807
-50.590074,62,206.378231
-45.437196,68,206.389925
-34.239582,36,206.3963
-40.37313,46,206.404003
-27.651744,54,206.412942
-45.604159,83,206.426666
-66.002215,96,206.443108
-36.619355,49,206.45128
-56.940519,96,206.467113
-54.151246,98,206.484215
-125.912811,145,206.509052
-67.547355,81,206.523026
-72.058248,76,206.53615
-41.913905,39,206.543041
-82.673291,90,206.559015
-82.694756,79,206.573008
-34.208453,49,206.581592
-33.639477,63,206.593975
-54.447609,54,206.603787
-45.85493,72,206.616106
-36.507485,44,206.623562
-38.753231,56,206.633312
-100.603655,104,206.650586
-38.463726,42,206.657654
-53.847345,72,206.670051
-54.781254,103,206.687515
-63.119966,94,206.704576
-30.521172,45,206.712108
-110.096173,110,206.731371
-34.951972,46,206.739589
-93.438237,101,206.75668
-80.64925,128,206.777721
-47.059816,62,206.787933
-47.853643,68,206.800185
-32.318469,35,206.806332
-49.635634,95,206.822253
-59.420393,69,206.833975
-30.621575,50,206.842673
-65.916716,130,206.865098
-76.53626,106,206.882685
-177.833859,179,207.18202
-109.970155,97,207.198858
-70.924814,49,207.207238
-51.454333,50,207.215975
-28.045272,60,207.227379
-80.048883,102,207.244648
-43.257111,36,207.250723
-43.06124,50,207.259044
-38.619544,45,207.266712
-78.995088,89,207.281626
-25.457506,46,207.28934
-37.4603,45,207.297179
-66.831186,105,207.314338
-65.45036,65,207.324803
-39.199519,92,207.340911
-105.267776,111,207.359533
-39.429581,85,207.373668
-132.435795,128,207.395481
-62.412777,79,207.408729
-38.934257,63,207.419193
-84.610608,108,207.438009
-26.509056,62,207.448588
-26.39204,38,207.45498
-59.087924,90,207.469594
-36.218647,78,207.482533
-115.422851,132,207.504746
-75.242789,98,207.520906
-52.307181,111,207.539856
-60.574069,101,207.557562
-95.129444,86,207.573053
-29.021572,61,207.584653
-56.767248,72,207.597119
-47.197163,51,207.605715
-69.107811,93,207.62162
-38.969162,39,207.628612
-37.441365,68,207.640313
-41.116505,48,207.649913
-68.598487,87,207.665752
-68.592972,72,207.678542
-100.920267,72,207.691354
-79.89543,64,207.702663
-24.384613,59,207.712751
-68.128032,117,207.733312
-78.912673,105,207.75244
-31.371809,49,207.761478
-21.227071,32,207.767357
-38.2992,47,207.775508
-72.957245,87,207.790372
-38.594035,98,207.807138
-66.069354,81,207.820999
-149.155159,98,207.837568
-47.410732,59,207.847811
-43.150189,79,207.86256
-80.955098,100,207.879736
-87.151373,97,208.207318
-116.593445,136,208.230533
-47.451292,53,208.23959
-32.36085,71,208.251784
-74.387995,91,208.267012
-91.621675,105,208.285809
-41.393379,63,208.296642
-108.193052,168,208.324335
-111.095589,100,208.341613
-36.576196,37,208.34794
-47.045696,51,208.356303
-42.436018,64,208.366674
-50.925375,82,208.381123
-64.883305,52,208.389998
-71.389657,85,208.40447
-51.16948,80,208.418441
-87.469019,81,208.432284
-81.035121,111,208.451137
-60.808848,78,208.4641
-106.133473,95,208.480058
-70.101272,92,208.497114
-92.858491,103,208.514772
-28.770115,63,208.525523
-38.798338,42,208.532643
-57.269345,102,208.55043
-26.652224,40,208.557407
-60.035687,63,208.56855
-37.07413,64,208.579579
-54.975242,124,208.603261
-60.085162,101,208.620678
-104.413755,89,208.636006
-37.918669,54,208.645104
-49.892747,71,208.657661
-31.752241,33,208.663496
-45.206573,86,208.677965
-36.250618,60,208.687975
-106.391642,134,208.711556
-43.464047,59,208.721735
-66.641914,75,208.734438
-116.573119,147,208.759352
-68.541654,95,208.775887
-41.08796,83,208.790263
-92.931894,93,208.807364
-43.010985,89,208.822636
-54.185772,91,208.837856
-88.691992,124,208.858815
-73.555399,58,208.868783
-47.856641,81,208.882197
-52.331338,99,208.898399
-49.126442,81,209.179776
-65.036913,85,209.194304
-39.073558,79,209.207635
-78.01449,82,209.221451
-35.428285,57,209.231187
-60.531255,60,209.242744
-76.758915,110,209.261333
-103.269195,85,209.275485
-27.805078,47,209.283306
-55.801178,50,209.291455
-56.603903,65,209.3023
-61.792809,63,209.312743
-121.671339,88,209.327307
-73.776629,70,209.339695
-122.604559,93,209.355666
-40.066177,76,209.368506
-60.732808,60,209.378449
-45.842109,96,209.394431
-32.55568,73,209.406538
-32.916022,68,209.417819
-70.425817,103,209.434838
-34.964152,58,209.445145
-91.617209,129,209.486363
-72.915957,72,209.498292
-37.258038,50,209.506793
-24.986088,33,209.512364
-40.753686,62,209.522635
-70.217022,66,209.533472
-51.625557,64,209.543971
-67.374232,64,209.556979
-70.291021,67,209.568679
-46.260103,58,209.581279
-28.140384,59,209.592298
-93.968103,168,209.621502
-115.388816,77,209.634736
-113.166142,145,209.659944
-36.955947,90,209.675095
-56.630163,127,209.696898
-51.428714,60,209.706826
-35.888058,64,209.717387
-77.793091,95,209.732888
-51.154651,52,209.741546
-73.785752,93,209.756725
-100.260816,93,209.773315
-58.913432,51,209.78222
-68.190879,90,209.796866
-56.068312,62,209.806993
-40.688737,66,209.817775
-77.870887,98,209.834083
-75.609963,97,209.850404
-104.092444,143,209.876696
-54.718842,66,209.887996
-63.47929,71,210.172938
-44.831061,90,210.1898
-68.744623,83,210.204296
-101.137359,75,210.216983
-78.000731,119,210.23678
-78.038943,81,210.250246
-99.08607,83,210.264024
-30.417392,60,210.273927
-34.119925,75,210.287507
-48.831931,72,210.300129
-133.753553,111,210.318896
-63.030967,102,210.336028
-70.965703,94,210.351771
-63.310243,61,210.36188
-91.856087,108,210.379752
-30.986096,40,210.386374
-29.836252,37,210.393315
-88.83048,84,210.40786
-80.497607,81,210.42166
-67.099275,67,210.433432
-25.817906,23,210.437383
-129.753107,129,210.458454
-63.961488,38,210.464795
-56.501398,38,210.47111
-47.534744,75,210.483417
-28.576361,69,210.494684
-58.286659,51,210.504522
-67.090784,105,210.522532
-36.673663,38,210.528993
-35.134514,52,210.537865
-84.523655,99,210.554646
-45.598821,57,210.564582
-40.250117,85,210.579274
-80.739915,90,210.59539
-104.709516,141,210.621351
-27.555653,63,210.632525
-51.853581,71,210.644235
-82.399916,82,210.658398
-49.551748,85,210.673082
-95.566883,154,210.698313
-58.918003,87,210.714074
-36.856631,40,210.721222
-28.016069,31,210.726555
-68.022747,75,210.739162
-28.638221,63,210.749575
-45.263432,61,210.759882
-56.523289,71,210.772633
-131.513028,138,210.796338
-30.824762,39,210.803201
-29.394502,61,210.814763
-140.602109,138,210.839766
-158.014922,136,210.864109
-23.676214,43,211.156553
-52.122796,85,211.171584
-58.486457,100,211.188665
-72.587949,130,211.210674
-26.268795,45,211.218206
-73.344715,103,211.236594
-33.524486,66,211.24839
-56.214209,83,211.262327
-113.249944,133,211.284735
-86.507626,98,211.301415
-60.991646,63,211.312396
-60.236154,80,211.325711
-42.241684,68,211.337046
-44.634511,49,211.346138
-92.30265,100,211.363374
-28.164522,32,211.369083
-47.572479,94,211.384907
-45.569274,100,211.402052
-66.287252,92,211.417296
-47.351492,71,211.428934
-148.103032,187,211.460648
-103.466103,128,211.482035
-43.639212,68,211.493371
-29.58178,37,211.49968
-138.650128,151,211.524907
-87.74124,91,211.540029
-29.970935,76,211.553925
-47.724008,74,211.567569
-76.070271,81,211.581804
-96.15463,69,211.594228
-84.402815,80,211.608445
-56.232044,60,211.618967
-39.772906,49,211.627284
-31.159549,56,211.636778
-81.656544,110,211.655638
-79.784084,82,211.670714
-55.523396,64,211.681529
-79.259404,104,211.698944
-40.041476,40,211.705665
-37.176395,56,211.71512
-40.28284,57,211.725032
-60.360171,94,211.740848
-39.027442,47,211.748749
-91.454202,82,211.762199
-37.033385,53,211.772179
-30.366321,37,211.778531
-46.664746,73,211.790682
-114.517383,99,211.807016
-52.708521,91,211.822031
-39.51679,70,211.833709
-54.356954,41,211.840613
-37.101523,48,211.848678
-120.235571,100,212.142747
-43.692534,93,212.15875
-25.655353,32,212.164403
-84.960274,63,212.175165
-41.730702,51,212.184198
-90.207602,101,212.20259
-46.144688,80,212.216204
-36.008203,44,212.223623
-159.797406,126,212.244565
-66.917278,101,212.261528
-38.955613,81,212.275193
-39.115097,47,212.283327
-32.999517,41,212.290184
-117.039947,85,212.305562
-99.221266,126,212.326999
-61.202818,56,212.336342
-44.427048,42,212.343264
-66.98796,83,212.356739
-43.839268,122,212.376576
-51.455384,66,212.387335
-58.073308,58,212.396641
-33.888961,49,212.406135
-27.295119,54,212.415446
-71.290077,74,212.42773
-45.639193,53,212.436613
-40.683266,63,212.447424
-49.948313,89,212.462423
-57.86457,77,212.475305
-46.546993,61,212.485477
-73.497155,89,212.500287
-110.816793,109,212.51961
-26.759708,45,212.527122
-53.533759,108,212.544888
-46.319734,77,212.558207
-43.366202,61,212.568416
-32.469461,51,212.577457
-35.043174,50,212.587657
-86.800891,113,212.606562
-24.249961,52,212.617079
-84.877709,101,212.63481
-23.78955,33,212.640597
-121.03961,146,212.665711
-133.899234,90,212.68072
-75.998686,94,212.696323
-81.527762,142,212.721782
-79.95327,61,212.732585
-61.490017,77,212.745611
-36.31368,50,212.758897
-113.800691,83,212.773843
-46.910873,63,212.784362
-55.532965,76,212.796913
-95.133341,66,212.807755
-51.654884,88,212.823373
-50.384535,98,213.123453
-46.36071,60,213.134198
-91.158456,151,213.161487
-40.197574,79,213.174969
-72.078967,99,213.191968
-121.193624,109,213.210755
-31.138989,71,213.222981
-92.182426,101,213.241319
-63.968197,94,213.257861
-61.883256,106,213.276065
-32.343474,42,213.28333
-33.806879,65,213.294313
-38.802762,79,213.3075
-32.949513,42,213.314474
-45.263487,66,213.325435
-78.441733,79,213.338587
-42.552059,68,213.351025
-162.474057,114,213.37037
-54.79236,58,213.380019
-37.960274,71,213.391678
-60.337877,120,213.411935
-84.725851,78,213.424986
-57.499464,110,213.443063
-31.479492,37,213.449266
-45.260278,84,213.464474
-54.601064,68,213.475723
-33.672586,89,213.490406
-44.872907,64,213.500953
-41.059399,69,213.512347
-54.119932,85,213.526576
-45.716615,93,213.541933
-28.41369,46,213.550038
-42.896707,73,213.563422
-19.633236,21,213.567474
-40.163355,58,213.577507
-70.25201,76,213.591665
-85.564264,122,213.612513
-57.711001,102,213.62981
-80.817923,119,213.649707
-90.076354,119,213.670734
-97.06324,98,213.687263
-35.078975,67,213.698409
-65.990637,54,213.707239
